,content,sentiment
104,"Aplikasi ini masih banyak masalah, terutama bagian interface yang masih error, memasukan data yang tiba tiba ter-log out, tiba bisa sinkron antara huruf dan angka, saya saran kan untuk bisa menginput data melalui ketik keyboard tetapi sebagai bukti kalau data tetap valid menggunakan scan foto, dan bisa di optimalkan kelancaran dan performa aplikasi untuk di berbagai device terutama OS Android 7 dan keatas Terimakasih",-1
225,"Aplikasi Paling jelek diantara aplikasi-aplikasi yg ada di play astor, aplikasi yg selalu minta update, pas dihari ingin di gunakan banyak kendalanya, bikin Nambah pusing Untuk kerja, Tolonglah kalau aplikasinya masih di kategorikan abal-abal ni, di perbaiki lagi biar bisa lebih baik kedepannya gak ada kendala dll.",-1
633,"Masih perlu banyak kekurangan nya mulai di proses penguplodan foto untuk muncul nya, mungkin nantinya 5 tahun kedepan harus di rencanakan dulu dari awal, diperbaiki dulu buat kedepan nya supaya lebih efisien dan data cepet masuk ke kpu.",0
684,"-0, udah banyak"" foto di sirekap, ujung"" di suruh scan pakek camescanner, mempersulit dan tidak mempermudah, it ok server down, tapi kalau setidaknya ga mampu ga usah di pakek wkwkwk, btw terimakasih untuk pengguna sirekap yang sudah sabar dan sukseskan pemilu 2024",-1
307,"Memang butuh banyak penyempurnaan, Verifikasi terlalu lama, kalau harus ambil foto ulang diaplikasi sedangkan Plano aslinya sudah didalam kotak yg disegel dan sudah dikirim kekecamatan (untuk membuka kembali kotak suaranya prosesurnya ga mudah)",0
667,"Percuma download ni apk klo ujung2nya data udh dimaenin, buat apa bikin apk cuma buat capek2in yang make klo ujung2nya data bisa dimanipulasi buat keuntungan pihak yang terkait. Lekas pulih Indonesia, semoga dapet pemimpin yang terbaik buat ngebangun negeri ini",-1
118,"banyak bug malah bikin mempersulit, tidak jelas, tidak bisa mengirim foto lewat file, yg tadinya sudah di foto setiap Plan C, eh tidak bisa dikirim tapi harus di scan langsung, jadi plan c yg sudah tersegel terpaksa harus di buka kembali, UX tidak simple, intinya malah mempersulit",-1
377,"Servernya ditingkatkan , kasihan operator, upload foto 3 saja sampai berjam jam. harusnya juga ada menu unggah foto, untuk upload hasil foto kamera / scan. Bukan ambil gambar langsung dari aplikasi. Dan juga sediakan aplikasi versi desktop.",-1
50,"Saran dari saya, ai input yang bisa di edit. Tambahkan coding (bila online, tetap dapat diedit kalau memang mau dikoreksi. Jika offline, nanti setelah lengkap baru upload). Tidak harus metode offline dengan online. Agar tidak kejadian seperti ini (banyak KPPS yang tidak upload) gara"" verifikasi saat online (lupa mengaktifkan mode pesawat). Untuk total suara sebaiknya dikunci, dan menghitung otomatis dari data yang telah diinput. Aplikasi dibuat untuk mempermudah, bukan mempersulit.",-1
585,"Hai developer, coba jelaskan mengapa versi 2.41 yang dipakai pada pemilu tgl 14 Feb terdapat perbedaan layanan dgn versi sebelumnya 2.32. Versi 2.41 halaman perolehan suara pres & wapres menjadi tidak bisa direvisi bila ada salah pembacaan angka, itu hanya di hal PPWP, sedangkan pemilihan yg lain DPD, DPR, Prov & Kab masih bisa direvisi. Versi sebelumnya 2.32 msh bisa semua. Kalau ini jalan utk kecurangan, kamu tak pantas seorang developer. Go to hell",-1
56,"Benar² buruk, aplikasi dipake se Indonesia, seharusnya kalo memang masih eror seperti ini terus,mending tidak usah bikin aplikasi sirekap,katanya buat mempermudah, tapi hasilnya mempersulit. Aplikasi hampir setiap Minggu ganti versi.",-1
490,"Sedikit saran saja untuk pemilu selanjut SIREKAP untuk bagian scan kalo bisa memasukkan jumlah hasil manual saja, soalnya pemindaian terlalu lama menunggu dan tidak sesuai dengan C-hasil dan juga ada pemegang aplikasi lain yg lupa mengedit sehingga langsung di submit akhirnya banyak masyarakat yang bilang ada kecurangan karena tidak ada perbedaan dengan yg di foto",-1
75,"Aplikasi jelek, membuat saya kerja 2x dengan data yang terhapus sendiri. login susah, angka nomor plano banyak yang harus di betulkan sendiri oleh user supaya tepat (percuma juga bila plano di tulis dengan angka digital supaya dapat terbaca, nyatanya tidak terbaca), harus memfoto ulang beberapa foto sementara hasil manual sudah di kirim ke pusat.",-1
571,"Lama untuk pengambilan foto, hasil gambar buruk walaupun pencahayaan cukup. Aplikasimya Kadang masih keluar sendiri. Sangat tidak efisien",-1
622,"Bukan nya mempermudah, malah mempersulit kpps, seharusnya kalau memang belum final dan banyak bug tidak usah dipaksakan, rekap pakai cara lama saja, jangan diharuskan pakai aplikasi. Waktu 5 tahun kemaren kemana saja KPU ?, 5 tahun itu panjang lo untuk mendevelopment aplikasi ini sampai layak digunakan.",-1
465,"Sangat memperlambat pekerjaan KPPS , dan sangat sangat sulit ketika digunakan,. Saran : penggunaan fto lebih baik pake upload fto jangan dengan fto langsung karna sangat memakan waktu",-1
698,"Mohon maaf sebelumnya untuk pihak aplikasi dan pihak pengembang. Kalo bikin aplikasi tolong lah jgn setengah2, jgn tanggung, apalagi aplikasi untuk kepentingan negara. Semua pihak disuruh kerja maksimal, disuruh kerja cepat. Tapi dari pihak aplikasi sendiri tidak bagus, server tidak memadai bagaimana mau kerja maksimal kalo seperti itu terus. sekali lagi tolong buat pihak pengembang untuk server lebih ditingkatkan dan aplikasi jangan tanggung2. menyusahkan orang.",-1
317,"Harusnya mempermudah tapi malah mempersulit, upload data susah, login lama sering tiba"" log out.... KPU klo gitu gitu aja juga ga bisa maju teknologi nya, keamanan data saja ga bisa atur, dan persiapan ga ada yang matang.",-1
376,"Sangat mempersulit, gambarnya seperti ke compress sendiri, g ada satupun yg bener, lain kali tolong fiturnya diubah saja agar bisa ambil gambar dri galeri",-1
393,"Foto mendeteksi kotak kuning, tapi angkanya berantakan. DPT 225 mosok munculnya total suara 400. Kan terkesan kalo aplikasi ini mudah dibobol. Diss.",-1
522,"Terlalu banya bug, susah login, teks tidak terbaca, unggah gambar susah. Sekelas aplikasi nasional tapi belum siap digunakan, malah menambah beban KPPS",-1
757,Tulisan angka sudah pas.. Tapi terbaca salah.. Tolong di perbaiki untuk pengambilan gambarnya.. Kinerja buruk.. Bukan mempercepat malah memperlambat pekarjaan..,-1
431,"Pakek APK sebenarnya bisa sangat membantu proses pemilu. CUMA APK ini bukannya memudahkan malah mempersulit, apk sering nge lag, banyak yang gk bisa log in, proses upload, kirim, dan kunci data kalo online super luamaaaaaaa pol",-1
554,pada saat pelaksanaan aplikasi loading nya luar biasa tp data sudah terfoto & sebagian sudah terverifikasi malah yg presiden sdh terkunci karna ada bbrpa kendala d suruh update ke versi 2.48 stlh d update data hilang semua...😓😡,-1
385,"Sudah capek2 ngrjain si rekap berhasil semua terkirim ke server nya, eh pas di cek di informasi hitung kpu datanya belum muncul. Tapi yg ngerjain manual ngirim pdf data nya udah muncul. Ini sebeberya data sirekap sinkron gak dengan kpu?",-1
210,"secara UI/UX aplikasi ini sudah bagus dan rapi, secara fitur, keamanan, autentikasi, dll sudah sangat baik, namun sepertinya model data yang dilatih untuk membuat machine learning-nya masih jauh dari kata sempurna bahkan bagus, sehingga output yang dihasilkan tidak seperti yang diharapkan users atau bahkan developer-nya sendiri",-1
404,"Aplikasi yang menurut saya bukannya memperlancar, malah menghambat. Tolong diperbaiki mulai dari proses yang lama dan belum tentu berhasil di proses. Apalagi sistem fotonya harus live. Iya kalau ketahuannya pada masih waktu dilokasi bisa diulang fotonya, lah kalau ketahuan gagal diproses nya waktu kegiatan sudah selesai dan Plano sudah dikirim. Tolong lah, sistemnya diperbaiki agar memperlancar KPPS dalam menjalankan tugasnya. Ini justru malah memperlambat KPPS. Tolong diperbaiki 🙏🙏🙏",-1
120,"Aplikasi level nasional, tapi servernya lemot. apakah saat membuat aplikasi ini tidak memperhatikan UI UX, atau tidak menggunakan analisis SWOT atau Pieces.? Kelas nasional tapi kayak amatiran banget. Kalau memang diakses seluruh Indonesia, harusnya dipersiapkan dahulu Jaringan dan Servernya sebaik mungkin, biar tidak merepotkan Petugas. Bintang ulasan akan berubah sesuai dengan kemudahan user saat menggunakan aplikasi. edit ulasan paska pemilu, intinya aplikasi ini tidak bermanfaat. Thanks.",-1
389,"Bagian kamera g ada pengisian cahaya, waktu hitung malam menyusahkan. Pengaturan garis saat akan melakukan crop juga sangat susah ditarik, bagian ppwp hal 2 g bisa dimanual, menghitung sendiri",-1
164,"Bukan mempermudah malah mempersulit,mulai dari sinyal padahal pake aplikasi lain lancar lancar aja,kualitas fotonya jelek percuma penerangan bagus tulisan bagus kalau fotonya burem mah,terus pendeteksi angka nya juga parah masa angka 1 terbaca angka 7 lah 6 lah 4 lah padahal udah di tarik lurus gak pake topi angka lain nya juga sama,,, Kalau niat mau pake aplikasi coba buat dari lama, ini mah satu bulan mau di pake baru bikin haduuuh parah,jadi kpps sekarang cuma buat uji coba parah parah",-1
246,"Aplikasi ini suka berubah yang difoto apa yang keluar apa, hasil bisa diedit kesannya hasil pemilu bisa diotak-atik kurang bagus ini aplikasi, banyak lelet loading lama.",-1
700,"Aplikasi sampah. Ai di setting dan didesain utk Mendongkrak suara paslon 02. Jelas sekali ketika sudah dipindai dari angka 074 tiba² jadi 748, dari angka 082 jadi 882. Lucu nya Markup suara itu terjadi hanya pada paslon 02. Kpu bisa jelaskan ke publik bagaimana itu bisa terjadi????",-1
345,"Terlalu banyak menu, seharusnya cukup berapa nilai perolehan suara dan foto , gk usah pake embel embel yang bikin aplikasi lemot buat akses, dan gk terlalu menyusahkan user, user udah cape dengan perhitungan suara , ditambah disuruh cape ngurusin beginian....",-1
416,"Aplikasi sekelas pemilu kok bisa server down parah. Gak efektif sama sekali. Persiapannya bertahun2 kok hasilnya ampas? Bukan mempermudah malah mempersulit, nambah2in kerjaan. Mana selama pemilu taruhan nyawa gara2 over limit kerjanya.",-1
673,Asli parah... Udah berat kirim data online.....untuk rekapan hasil calon presiden dan wakil presiden TIDAK BISA DIUBAH sesuai data yg sebenarnya.... Malah sistem yg menentukan hasil sendiri.... Sementara untuk yg lain bisa diedit hasil sesuai rekapan C Hasil.. Mohon diperbaiki untuk PPWP,-1
468,"Jujur, kalo bisa kasih bintang -100, bakal gue kasih tu. Aplikasi ini ya literally kek aplikasi buatan 1 bulan kerja diburu buru banget, tau kan skala nasional gimana? Harusnya udah ada antisipasi dong, kejadian tanggal 14 Februari semalam beneran sangat tragis, aplikasi gak bisa pake, bahkan buat login saja butuh waktu yg tak terhingga. I talk about fact cause im one the user this app. Next time belajar dulu dari kejadian sebelumnya, ini buat aplikasi yg katanya udah dipake 2019 kek apa entah.",-1
1,"APLIKASI GAGAL. Suka nge bug, over akses bikin Lemot, kamera tidak bisa di fokuskan dan kualitas gambar tulisan jadi blur. Unggah gambar tulisan ""tunggu sesaat"" TAPI 3 hari blum selesai proses pengunggahannya. Cara pengaplikasianya cukup mudah. Tapi ya seperti tadi contohnya. Aplikasi PEMILU dari tahun 2019 sampe sekarang gak ada perubahan.",-1
43,"Aplikasi parah. Sekelas pemilu aplikasinya kok begini. Mulai dari sering eror, ada instruksi harus ofline tiba2 harus online, dan anehnya beda hasil antara hasil real dan pembacaan hasil di aplikasi. Dan itu tidak bisa diedit oleh operator sirekap! Kalau seperti ini gmn ga dinamakan curang?",-1
364,"yang katanya dunia serba digital dan agar mempermudah pekerjaan nyatanya malah menyulitkan. Tadinya ngasih bintang 3 siapa tau ada kemajuan, ternyata pas hari h dipakek malah ngrepotin penggunanya. Untuk aplikasi sekelas nasional, kalau belum siap besok2 jangan diluncurkan. Saya edit bintang 1🙏",-1
117,"aplikasi yang membuat pekerjaan dua kali lipat krn selalu log out dan hasil foto tdk sesuai dengan hasil yg sebenarnya, diedit lagi nambah beban kerja pemakai sirekap krn utk menghindari fitnah atas kerja keras tak mengenal waktu, upload foto berhasil tetapi jika ingin liat verifikasi kesamaan data utk submit justru sangat sulit dan itu jadi kendala utama.",-1
648,"bukannya membantu perhitungan suara malah mempersulit dan memakan banyak waktu. belum lagi server ngedown,, tolong pihak KPU next lebih memperhatikan efisiensi kerja sirekap dan tolong bikin perhitungan suara dipermudah dengan adanya alat bantu seperti ini. terima kasih",-1
11,"Tolong lebih ditingkatkan lagi, terutama kamera agar fokus dan dikasih flash.. upload terlalu lama dan data yg terbaca salah jd harus edit sendiri.. sangat membuang"" waktu dan memperlambat kinerja. Fitur edit ditambahkan, jangan skali pencet g bsa berubah lagi 🥲 agar bisa di edit sampai data bner bner sesuai.. Cukup membantu dr pada yg sebelumnya tapi banyak nyusahinnya ini aplikasi 🥲🤣",-1
324,"Apk apaan, kalo bikin mah jangan setengah-setengah, kalo gini malah buat petugas nambah pusing. Mending yang buat apk ditingkatkan kalo gak dimudahkan buat uploadnya. Udah upload, masih direvisi lagi, gambar burem, loading lama, kadang juga error, gini aja katanya masih bisa dihack. Aneh emang",-1
392,"burukkk banget aplikasinya, sampai hari ini saya belum bisa membagikan pdf nya dari pagi sampai sekarang masih muter terus, padahal memory hp internal 6 GB, udah di matiin data terus nyalaiin lagi masih muter, hp nya di matiin terus nyalaiin lagi masih muterr, di restart hp nya masih muter tuhh belum muncul"" pdfnya. orang lain pada bisa kok saya gak bisaa, apaa penyebabnyaaaaa saya juga binggung",-1
388,"Bisakah kamera untuk pengambilan foto menggunakan kamera utama (48MP) dan bukan kamera Ultra Wide (8MP)? Itu membuat foto yang dihasilkan menjadi buram dan tidak jelas, sedangkan foto yang diminta oleh Sirekap ingin tampak jelas. Mohon bantuan dan penjelasannya, apakah kamera untuk pengambilan foto dapat diubah agar foto yang dihasilkan nampak jelas, terima kasih.",-1
127,"Gimanan ini foto si rekap tidak bisa jernih tidak bisa seperti bawaan hp yang bisa di atur, hasil gambar kadang tidak akurat harus edit sendiri, untuk server di akses banyak orang eror, data yang sudah di submit tidak bisa di ubah, tampilan sederhana tidak menarik, saran untuk kedepannya mending di uplod saja scan melalui camscaner biar jenih tidak buram hasilnya pun lebih maksimal tidak merepotkan si admin rekap tps ada tugas lain dan tingkatkan lagi servernya biar tidak eror",-1
233,"Dimohon dengan hormat untuk instansi terkait, klo semisal sudah terbaca oleh aplikasi dimohon perbaiki lagi servernya. Padahal jaringan yg sya pakai sangat stabil dan perangkat yg digunakan pun memadai sesuai arahan yg sudah diumumkan jauh-jauh hari menjelang pemungutan suara.",-1
260,"Sangat amat buruk, foto yang di ambil dari aplikasi sirekap tidak jelas. Kalau belum sanggup buat aplikasi sendiri kenapa tidak bekerja sama dengan developer dari scanner lainnya seperti camscanner. Sehingga akan menghasilkan kualitas yang bagus.",-1
658,Banyak kendala di aplikasi ini. Ketika pemilu sampai sekarang gambar tidak bisa dibaca kalaupun terbaca OCR tapi tidak bisa di submit. Bukan mempermudah tapi mempersulit,-1
108,"Untuk sekelas pemilu yang menentukan pemimpin Indonesia, aplikasi ini benar2 sangat tidak layak karena segala fitur yg ada tidak memumpuni dari server yang sering down, upload foto yg sering keliru di bagian pemotongan, deteksi angka yang tidak otomatis, tidak ada nya fitur edit untuk data panwas, saksi dan PPS, dsb semoga di pemilu berikutnya aplikasi ini bisa di perbaiki lagi ya dan di buat lebih user friendly agar mudah di pahami sama pengguna yg masih newbie",-1
478,"aplikasi paling jelek yg pernah saya download, masih menggunakan fitur dan program yang tidak kekinian dan bsa terhitung jadul membuat aplikasi tetapi malah menyusahkan untuk pengguna sekaligus malah membuat ambigu"" d masyarakat karena kesalahan sistem",-1
69,"Sangat banyak kekurangan, aplikasi yang tujuannya untuk memudahkan malah lebih mempersulit. Pembacaan angka banyak salah, terutama X sering dibaca 8. Kemudian untuk aplikasi yang sepenting ini, tidak ada opsi untuk mengedit saksi, pps, panwas, waktu pemungutan, dan juga waktu perhitungan. Jika salah mengisi, maka tidak ada jalan kembali, kecuali direset langsung dari pusat",-1
