,content,score,Year,Month,Day,sentiment,content_token,stemmed,text_string
566,"mohon segera diperbaharui dan untuk opsi mengelola panwas, saksi, pps ada pilihan menu hapus supaya kami bisa menghapus data yang salah. dan menu2 lain tolong diperhatikan kesalahan2 agar kami dipermudah. soalnya aplikasi untuk kepentingan nasional tapi terlihat banyak cacatnya. terima kasih🙏",3,2024,2,13,0,"['mohon', 'diperbaharui', 'opsi', 'mengelola', 'panwas', 'saksi', 'pps', 'pilihan', 'menu', 'hapus', 'menghapus', 'data', 'salah', 'menu2', 'tolong', 'diperhatikan', 'kesalahan2', 'dipermudah', 'aplikasi', 'kepentingan', 'nasional', 'cacatnya', 'terima', 'kasih']","['mohon', 'baharu', 'opsi', 'kelola', 'panwas', 'saksi', 'pps', 'pilih', 'menu', 'hapus', 'hapus', 'data', 'salah', 'menu2', 'tolong', 'perhati', 'kesalahan2', 'mudah', 'aplikasi', 'penting', 'nasional', 'cacat', 'terima', 'kasih']",mohon baharu opsi kelola panwas saksi pilih menu hapus hapus data salah menu2 tolong perhati kesalahan2 mudah aplikasi penting nasional cacat terima kasih
153,"aplikasi ini bersekala nasional namun sulit di gunakan, memang bisa menggunakan nya secara offline tapi aplikasi sulit untuk mengidentifikasi gambar dan data pahal hasil gambar sudah sangat jelas, saya harap ini bisa di perbaharui kembali karena aplikasi sangat di butuhkan 🙏🙏",1,2024,2,13,-1,"['aplikasi', 'bersekala', 'nasional', 'sulit', 'nya', 'offline', 'aplikasi', 'sulit', 'mengidentifikasi', 'gambar', 'data', 'pahal', 'hasil', 'gambar', 'harap', 'perbaharui', 'aplikasi', 'butuhkan']","['aplikasi', 'sekala', 'nasional', 'sulit', 'nya', 'offline', 'aplikasi', 'sulit', 'identifikasi', 'gambar', 'data', 'pahal', 'hasil', 'gambar', 'harap', 'baharu', 'aplikasi', 'butuh']",aplikasi sekala nasional sulit offline aplikasi sulit identifikasi gambar data pahal hasil gambar harap baharu aplikasi butuh
951,"4-2-2024 : aplikasinya baik-baik saja hanya ada tulisan ""aplikasi versi ini sudah tidak dapat digunakan"" belum diapdet, nunggu release nya fix dulu. 5-2-2024 : diinstal ulang sesuai notifikasi link di wa, v2.25 jadi v2.23 (malah jd downgrade) coba login ulang, trabel di sso user+password invalid, selanjutnya nunggu instruksi dulu dari pps 🤣. 13-2-2024 : update ke versi 2.41(9 feb) aplikasi berjalan lancar dan tidak ada kendala..",5,2024,2,13,1,"['4', '2', 'aplikasinya', 'tulisan', 'aplikasi', 'versi', 'diapdet', 'nunggu', 'release', 'nya', 'fix', '5', '2', 'diinstal', 'ulang', 'sesuai', 'notifikasi', 'link', 'wa', 'v2', '25', 'v2', '23', 'jd', 'downgrade', 'coba', 'login', 'ulang', 'trabel', 'sso', 'user', 'password', 'invalid', 'nunggu', 'instruksi', 'pps', '13', '2', 'update', 'versi', '2', '41', '9', 'feb', 'aplikasi', 'berjalan', 'lancar', 'kendala']","['4', '2', 'aplikasi', 'tulis', 'aplikasi', 'versi', 'diapdet', 'nunggu', 'release', 'nya', 'fix', '5', '2', 'diinstal', 'ulang', 'sesuai', 'notifikasi', 'link', 'wa', 'v2', '25', 'v2', '23', 'jd', 'downgrade', 'coba', 'login', 'ulang', 'trabel', 'sso', 'user', 'password', 'invalid', 'nunggu', 'instruksi', 'pps', '13', '2', 'update', 'versi', '2', '41', '9', 'feb', 'aplikasi', 'jalan', 'lancar', 'kendala']",aplikasi tulis aplikasi versi diapdet nunggu release diinstal ulang sesuai notifikasi link downgrade coba login ulang trabel user password invalid nunggu instruksi update versi aplikasi jalan lancar kendala
16,"mempersulit, sepertinya apk nya belom layak digunakan. angka yg terfoto dengan yg terbaca tidak sesuai,kadang juga tidak terbaca. bisa di edit jatuhnya nyalin hasil. mohon di tingkatkan terimakasih.",1,2024,2,13,-1,"['mempersulit', 'apk', 'nya', 'belom', 'layak', 'angka', 'yg', 'terfoto', 'yg', 'terbaca', 'sesuai', 'kadang', 'terbaca', 'edit', 'jatuhnya', 'nyalin', 'hasil', 'mohon', 'tingkatkan', 'terimakasih']","['sulit', 'apk', 'nya', 'bom', 'layak', 'angka', 'yg', 'foto', 'yg', 'baca', 'sesuai', 'kadang', 'baca', 'edit', 'jatuh', 'nyalin', 'hasil', 'mohon', 'tingkat', 'terimakasih']",sulit layak angka foto baca sesuai kadang baca edit jatuh nyalin hasil mohon tingkat terimakasih
321,"saat memfoto c hasil itu sangat buram tidak bisa di fokuskan, berbeda dengan saat memfoto daftar hadir dan tanda terima, mohon di perbaiki malam ini, karena besok harus sudah bisa di gunakan, guna memperlancar pekerjaan sirekap, terimakasih",1,2024,2,13,-1,"['memfoto', 'c', 'hasil', 'buram', 'fokuskan', 'berbeda', 'memfoto', 'daftar', 'hadir', 'tanda', 'terima', 'mohon', 'perbaiki', 'malam', 'besok', 'memperlancar', 'pekerjaan', 'terimakasih']","['foto', 'c', 'hasil', 'buram', 'fokus', 'beda', 'foto', 'daftar', 'hadir', 'tanda', 'terima', 'mohon', 'baik', 'malam', 'besok', 'lancar', 'kerja', 'terimakasih']",foto hasil buram fokus beda foto daftar hadir tanda terima mohon baik malam besok lancar kerja terimakasih
85,"selain kekurangan kualitas kamera untuk pembacaan c-hasil pada aplikasi yg masih kurang baik kualitas kamera nya pada saat unggah foto kelola daftar hadir cuma bisa 1x foto, tidak ada fitur tambah foto, sedangkan untuk daftar hadir saja lebih dari 1lembar begitu pun untuk fitur tanda terima dan kejadian khusus juga cuma bisa 1x foto 🤦🤦",1,2024,2,13,-1,"['kekurangan', 'kualitas', 'kamera', 'pembacaan', 'c', 'hasil', 'aplikasi', 'yg', 'kualitas', 'kamera', 'nya', 'unggah', 'foto', 'kelola', 'daftar', 'hadir', '1x', 'foto', 'fitur', 'foto', 'daftar', 'hadir', '1lembar', 'fitur', 'tanda', 'terima', 'kejadian', 'khusus', '1x', 'foto']","['kurang', 'kualitas', 'kamera', 'baca', 'c', 'hasil', 'aplikasi', 'yg', 'kualitas', 'kamera', 'nya', 'unggah', 'foto', 'kelola', 'daftar', 'hadir', '1x', 'foto', 'fitur', 'foto', 'daftar', 'hadir', '1lembar', 'fitur', 'tanda', 'terima', 'jadi', 'khusus', '1x', 'foto']",kurang kualitas kamera baca hasil aplikasi kualitas kamera unggah foto kelola daftar hadir foto fitur foto daftar hadir 1lembar fitur tanda terima jadi khusus foto
266,"aplikasi nya sangat minimalis, bahkan saking minimalisnya tampilan aplikasinya pun bikin mata blinger, selain itu pula aplikasi ini punya kelebihan dimana susunan kalimat nya yang tidak tersusun yg kemudian mempersulit pengguna dalam memahami maksud dari kalimat atau kata yg ada di aplikasi.",1,2024,2,13,-1,"['aplikasi', 'nya', 'minimalis', 'saking', 'minimalisnya', 'tampilan', 'aplikasinya', 'bikin', 'mata', 'blinger', 'aplikasi', 'kelebihan', 'dimana', 'susunan', 'kalimat', 'nya', 'tersusun', 'yg', 'mempersulit', 'pengguna', 'memahami', 'maksud', 'kalimat', 'yg', 'aplikasi']","['aplikasi', 'nya', 'minimal', 'saking', 'minimal', 'tampil', 'aplikasi', 'bikin', 'mata', 'blinger', 'aplikasi', 'lebih', 'mana', 'susun', 'kalimat', 'nya', 'susun', 'yg', 'sulit', 'guna', 'paham', 'maksud', 'kalimat', 'yg', 'aplikasi']",aplikasi minimal saking minimal tampil aplikasi bikin mata blinger aplikasi lebih mana susun kalimat susun sulit guna paham maksud kalimat aplikasi
695,"lebih baik manual saja dengan menggunakan aplikasi excel, daripada menggunakan aplikasi yang kurang maksimal dalam servernya. untuk quick count banyak cara sebenarnya. tidak mesti menggunakan sirékap mobile. dengan manual juga bisa quickcount.",1,2024,2,13,-1,"['manual', 'aplikasi', 'excel', 'aplikasi', 'maksimal', 'servernya', 'quick', 'count', 'mesti', 'sirékap', 'mobile', 'manual', 'quickcount']","['manual', 'aplikasi', 'excel', 'aplikasi', 'maksimal', 'servernya', 'quick', 'count', 'mesti', 'sir kap', 'mobile', 'manual', 'quickcount']",manual aplikasi excel aplikasi maksimal servernya quick count mesti sir kap mobile manual quickcount
164,aplikasi nya sudah bagus tp mngkin keamanan data nya harus ditingkatkan lagi karena rawan dgn terjadinya double basis data dan saat pengupload foto cukup lama dan loading lama padahal sudah pakai wifi dan paketan internet.. mngkin utk mempermudah smoga bisa dibuat versi web nya.. maaf sblmnya dan terima kasih,1,2024,2,13,-1,"['aplikasi', 'nya', 'bagus', 'tp', 'mngkin', 'keamanan', 'data', 'nya', 'ditingkatkan', 'rawan', 'dgn', 'double', 'basis', 'data', 'pengupload', 'foto', 'loading', 'pakai', 'wifi', 'paketan', 'internet', 'mngkin', 'utk', 'mempermudah', 'smoga', 'versi', 'web', 'nya', 'maaf', 'sblmnya', 'terima', 'kasih']","['aplikasi', 'nya', 'bagus', 'tp', 'mngkin', 'aman', 'data', 'nya', 'tingkat', 'rawan', 'dgn', 'double', 'basis', 'data', 'pengupload', 'foto', 'loading', 'pakai', 'wifi', 'paket', 'internet', 'mngkin', 'utk', 'mudah', 'smoga', 'versi', 'web', 'nya', 'maaf', 'sblmnya', 'terima', 'kasih']",aplikasi bagus mngkin aman data tingkat rawan double basis data pengupload foto loading pakai wifi paket internet mngkin mudah smoga versi maaf sblmnya terima kasih
206,"berharap aplikasi ini dpt mempercepat informasi hasil pemilu, tp malah kemungkinan akan memperlambat karena proses verifikasi hasil scan fotonya tidak langsung terbaca. ayo perbaiki lagi supaya mudah digunakan 💪",3,2024,2,13,0,"['berharap', 'aplikasi', 'dpt', 'mempercepat', 'informasi', 'hasil', 'pemilu', 'tp', 'memperlambat', 'proses', 'verifikasi', 'hasil', 'scan', 'fotonya', 'langsung', 'terbaca', 'ayo', 'perbaiki', 'mudah']","['harap', 'aplikasi', 'dpt', 'cepat', 'informasi', 'hasil', 'milu', 'tp', 'lambat', 'proses', 'verifikasi', 'hasil', 'scan', 'foto', 'langsung', 'baca', 'ayo', 'baik', 'mudah']",harap aplikasi cepat informasi hasil milu lambat proses verifikasi hasil scan foto langsung baca baik mudah
218,"tujuan aplikasinya bagus, cuma sepertinya programmernya kayak anak baru belajar it, masa tombol logoutnya pun tidak ada, jadi kalau log out clear data cache trus gitu. tolonglah di persiapkan dengan matang aplikasinya, semoga saja lancar lah hari ini tgl 14.",2,2024,2,13,-1,"['tujuan', 'aplikasinya', 'bagus', 'programmernya', 'kayak', 'anak', 'belajar', 'it', 'tombol', 'logoutnya', 'log', 'out', 'clear', 'data', 'cache', 'trus', 'gitu', 'tolonglah', 'persiapkan', 'matang', 'aplikasinya', 'semoga', 'lancar', 'tgl', '14']","['tuju', 'aplikasi', 'bagus', 'programmernya', 'kayak', 'anak', 'ajar', 'it', 'tombol', 'logoutnya', 'log', 'out', 'clear', 'data', 'cache', 'trus', 'gitu', 'tolong', 'siap', 'matang', 'aplikasi', 'moga', 'lancar', 'tgl', '14']",tuju aplikasi bagus programmernya kayak anak ajar tombol logoutnya clear data cache trus gitu tolong siap matang aplikasi moga lancar
511,"aplikasi malah membuat pusing, login tidak bisa ,lelet , gimana mau cepat selesai wajar banyak yang meninggal gara gara begadang cuma gara gara aplikasi ini nantinya. harus nya tidak perlu adanya apkikasi ini jadi pekerjaan kami cepat selesai !!!",1,2024,2,14,-1,"['aplikasi', 'pusing', 'login', 'lelet', 'gimana', 'cepat', 'selesai', 'wajar', 'meninggal', 'gara', 'gara', 'begadang', 'gara', 'gara', 'aplikasi', 'nya', 'apkikasi', 'pekerjaan', 'cepat', 'selesai']","['aplikasi', 'pusing', 'login', 'lelet', 'gimana', 'cepat', 'selesai', 'wajar', 'tinggal', 'gara', 'gara', 'begadang', 'gara', 'gara', 'aplikasi', 'nya', 'apkikasi', 'kerja', 'cepat', 'selesai']",aplikasi pusing login lelet gimana cepat selesai wajar tinggal gara gara begadang gara gara aplikasi apkikasi kerja cepat selesai
208,"aplikasi menyusahkan user ! ga bisa upload foto dari galeri , pas foto scan-c malah ke ultra wide bukan fokus kamera utama . suka keluar tiba tiba . daftar saksi pasti logout terus login berulang kali . upload file jadi pdf gila lama banget .",1,2024,2,14,-1,"['aplikasi', 'menyusahkan', 'user', 'ga', 'upload', 'foto', 'galeri', 'pas', 'foto', 'scan', 'c', 'ultra', 'wide', 'fokus', 'kamera', 'utama', 'suka', 'daftar', 'saksi', 'logout', 'login', 'berulang', 'kali', 'upload', 'file', 'pdf', 'gila', 'banget']","['aplikasi', 'susah', 'user', 'ga', 'upload', 'foto', 'galeri', 'pas', 'foto', 'scan', 'c', 'ultra', 'wide', 'fokus', 'kamera', 'utama', 'suka', 'daftar', 'saksi', 'logout', 'login', 'ulang', 'kali', 'upload', 'file', 'pdf', 'gila', 'banget']",aplikasi susah user upload foto galeri foto scan ultra wide fokus kamera utama suka daftar saksi logout login ulang kali upload file gila banget
231,"payah bgt gak ngebantu sama sekali, malah bikin lama cuma karena error saat ingin mengirim.. sinyal wifi + data sangat² prepare dari hari sebelum pencoblosan, malah bikin lama saat perhitungan, tolong kedepannya diperbaiki, jika perlu hari ini. kasian para kpps yang lebih tidak begitu baik mengoperasikan seperti bapak bapak, untung banyak generasi muda yang ikut seperti saya. ini pun masih kesusahan karena sistem dari sana, tolong di cek sistem, server, dan segala macamnya. agar lebih siap lagi!",1,2024,2,14,-1,"['payah', 'bgt', 'gak', 'ngebantu', 'bikin', 'error', 'mengirim', 'sinyal', 'wifi', 'data', 'sangat²', 'prepare', 'pencoblosan', 'bikin', 'perhitungan', 'tolong', 'kedepannya', 'diperbaiki', 'kasian', 'kpps', 'mengoperasikan', 'untung', 'generasi', 'muda', 'kesusahan', 'sistem', 'tolong', 'cek', 'sistem', 'server', 'macamnya']","['payah', 'bgt', 'gak', 'ngebantu', 'bikin', 'error', 'kirim', 'sinyal', 'wifi', 'data', 'sangat', 'prepare', 'coblos', 'bikin', 'hitung', 'tolong', 'depan', 'baik', 'kasi', 'kpps', 'operasi', 'untung', 'generasi', 'muda', 'susah', 'sistem', 'tolong', 'cek', 'sistem', 'server', 'macam']",payah ngebantu bikin error kirim sinyal wifi data sangat prepare coblos bikin hitung tolong depan baik kasi kpps operasi untung generasi muda susah sistem tolong sistem server macam
881,"sudah hari h tgl-14 masih error, aplikasi paling mempersulit pekerjaan nomor 1 di indonesia dan menyusahkan bukannya membantu tapi mempersulit dan habisin paket data aja ini bnyak error dan camera sangat burikkkkkkk klo fotoin.",1,2024,2,14,-1,"['h', 'tgl', '14', 'error', 'aplikasi', 'mempersulit', 'pekerjaan', 'nomor', '1', 'indonesia', 'menyusahkan', 'membantu', 'mempersulit', 'habisin', 'paket', 'data', 'aja', 'bnyak', 'error', 'camera', 'burikkkkkkk', 'klo', 'fotoin']","['h', 'tgl', '14', 'error', 'aplikasi', 'sulit', 'kerja', 'nomor', '1', 'indonesia', 'susah', 'bantu', 'sulit', 'habisin', 'paket', 'data', 'aja', 'bnyak', 'error', 'camera', 'burikkkkkkk', 'klo', 'fotoin']",error aplikasi sulit kerja nomor indonesia susah bantu sulit habisin paket data bnyak error camera burikkkkkkk fotoin
176,"aplikasnya belum sempurna. untuk sesi login dibatasi tapi tidak ada pilihan re-login tau menu logout guna login ulang. sehingga untuk upload data online tidak bisa dilakukan, sedangkan untuk upload data secara offline kemungkinan data tidak akan terdeteksi. harapannya untuk developer bisa segera benahi aplikasinya. kesimpulannya, aplikasi ini bisa disebut aplikasi demo saja atau masih seri beta. belum final. terima kasih",1,2024,2,14,-1,"['aplikasnya', 'sempurna', 'sesi', 'login', 'dibatasi', 'pilihan', 're', 'login', 'tau', 'menu', 'logout', 'login', 'ulang', 'upload', 'data', 'online', 'upload', 'data', 'offline', 'data', 'terdeteksi', 'harapannya', 'developer', 'benahi', 'aplikasinya', 'kesimpulannya', 'aplikasi', 'aplikasi', 'demo', 'seri', 'beta', 'final', 'terima', 'kasih']","['aplikasnya', 'sempurna', 'sesi', 'login', 'batas', 'pilih', 're', 'login', 'tau', 'menu', 'logout', 'login', 'ulang', 'upload', 'data', 'online', 'upload', 'data', 'offline', 'data', 'deteksi', 'harap', 'developer', 'benah', 'aplikasi', 'simpul', 'aplikasi', 'aplikasi', 'demo', 'seri', 'beta', 'final', 'terima', 'kasih']",aplikasnya sempurna sesi login batas pilih login menu logout login ulang upload data online upload data offline data deteksi harap developer benah aplikasi simpul aplikasi aplikasi demo seri beta final terima kasih
329,muak bgt. please lah gara2 eror ga jelas jadi ada data yang gak ke kirim sementara aplikasi nya udah gak bisa edit . gimanaa sih padahal belum dikunci juga harusnya bisa di edit dong!!!tolong lahh,1,2024,2,14,-1,"['muak', 'bgt', 'please', 'gara2', 'eror', 'ga', 'data', 'gak', 'kirim', 'aplikasi', 'nya', 'udah', 'gak', 'edit', 'gimanaa', 'sih', 'dikunci', 'edit', 'tolong', 'lahh']","['muak', 'bgt', 'please', 'gara2', 'eror', 'ga', 'data', 'gak', 'kirim', 'aplikasi', 'nya', 'udah', 'gak', 'edit', 'gimanaa', 'sih', 'kunci', 'edit', 'tolong', 'lahh']",muak please gara2 eror data kirim aplikasi udah edit gimanaa kunci edit tolong lahh
59,"aplikasi sudah bagus, hanya saja masalahnya adalah aplikasi ini banyak kekurangan.. yaitu crut yang pastinya seorang orang pemograman berbasis dekstop developer ngertilah ..kalau saja ada crut kita bisa mengubah atau menghapus adanya pendobelan kata atau mengedit ulang kata yang salah.. jadi saran saya ada tolong perbaiki ulang aplikasi ini sehingga pengguna merasa nyaman menggunakan aplikasi ini",1,2024,2,14,-1,"['aplikasi', 'bagus', 'aplikasi', 'kekurangan', 'crut', 'pastinya', 'orang', 'pemograman', 'berbasis', 'dekstop', 'developer', 'ngertilah', 'crut', 'mengubah', 'menghapus', 'pendobelan', 'mengedit', 'ulang', 'salah', 'saran', 'tolong', 'perbaiki', 'ulang', 'aplikasi', 'pengguna', 'nyaman', 'aplikasi']","['aplikasi', 'bagus', 'aplikasi', 'kurang', 'crut', 'pasti', 'orang', 'pemograman', 'bas', 'dekstop', 'developer', 'ngertilah', 'crut', 'ubah', 'hapus', 'dobel', 'edit', 'ulang', 'salah', 'saran', 'tolong', 'baik', 'ulang', 'aplikasi', 'guna', 'nyaman', 'aplikasi']",aplikasi bagus aplikasi kurang crut pasti orang pemograman dekstop developer ngertilah crut ubah hapus dobel edit ulang salah saran tolong baik ulang aplikasi guna nyaman aplikasi
749,"belum pemilu sudah diuji loginnya lama, astagaa. ini padahal udah h- beberapa hari lagi. tolong lah, kalau memang tidak memadai mending gausah ada aplikasi yg bikin ribet, ruwet, gak karu²an!!!! dan sekarang hari h ini aplikasi menguras kesabaran, dan bikin lama 😩😩😩",1,2024,2,14,-1,"['pemilu', 'diuji', 'loginnya', 'astagaa', 'udah', 'h', 'tolong', 'memadai', 'mending', 'gausah', 'aplikasi', 'yg', 'bikin', 'ribet', 'ruwet', 'gak', 'karu²an', 'h', 'aplikasi', 'menguras', 'kesabaran', 'bikin']","['milu', 'uji', 'loginnya', 'astagaa', 'udah', 'h', 'tolong', 'pada', 'mending', 'gausah', 'aplikasi', 'yg', 'bikin', 'ribet', 'ruwet', 'gak', 'karu an', 'h', 'aplikasi', 'uras', 'sabar', 'bikin']",milu loginnya astagaa udah tolong pada mending gausah aplikasi bikin ribet ruwet karu an aplikasi uras sabar bikin
614,"saya beri 4 bintang apresiasi perbaikan kualitas pemilu di perhitungan suara dan transparansinya, di versi 2.48 saya beri tanggapan sedikit, untuk verifikasi data sangat lama responnya hal ini menambah beban operator disisi waktu dan monitoring, selain itu angka hasil yang keluar harus diteliti benar², karena angka pada gambar sering kali tidak sesuai dengan plano, ini akan menyulikan operator yang meng-upload di tempat lain yang bersinyal baik, krn belum tentu bawa berkas yang harus foto ulang.",4,2024,2,14,1,"['4', 'bintang', 'apresiasi', 'perbaikan', 'kualitas', 'pemilu', 'perhitungan', 'suara', 'transparansinya', 'versi', '2', '48', 'tanggapan', 'verifikasi', 'data', 'responnya', 'menambah', 'beban', 'operator', 'disisi', 'monitoring', 'angka', 'hasil', 'diteliti', 'benar²', 'angka', 'gambar', 'kali', 'sesuai', 'plano', 'menyulikan', 'operator', 'meng', 'upload', 'bersinyal', 'krn', 'bawa', 'berkas', 'foto', 'ulang']","['4', 'bintang', 'apresiasi', 'baik', 'kualitas', 'milu', 'hitung', 'suara', 'transparansi', 'versi', '2', '48', 'tanggap', 'verifikasi', 'data', 'responnya', 'tambah', 'beban', 'operator', 'sisi', 'monitoring', 'angka', 'hasil', 'teliti', 'benar', 'angka', 'gambar', 'kali', 'sesuai', 'plano', 'suli', 'operator', 'meng', 'upload', 'sinyal', 'krn', 'bawa', 'berkas', 'foto', 'ulang']",bintang apresiasi baik kualitas milu hitung suara transparansi versi tanggap verifikasi data responnya tambah beban operator sisi monitoring angka hasil teliti benar angka gambar kali sesuai plano suli operator meng upload sinyal bawa berkas foto ulang
